quarter_type,quarter_id,agent,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
bad,185_9,165,1,0,1,1,0,1,1,1,1,0
bad,185_9,166,1,1,1,1,0,1,1,1,1,1
bad,185_9,167,1,1,1,1,1,1,1,0,1,0
bad,185_9,168,1,1,1,1,1,1,1,1,1,1
bad,185_9,169,1,0,0,1,1,1,0,1,1,0
bad,185_9,170,1,1,0,1,1,1,0,1,0,1
bad,185_9,171,1,0,0,1,1,1,1,0,1,1
bad,185_9,172,0,1,1,0,0,1,1,1,0,0
bad,185_9,173,1,1,1,1,1,0,1,0,1,1
bad,185_9,174,1,1,0,1,1,1,1,1,1,1
bad,185_9,175,1,0,1,1,0,1,0,1,1,1
bad,185_9,176,1,1,1,1,1,1,1,0,1,1
bad,185_9,177,1,1,1,1,0,1,1,1,1,1
bad,185_9,178,1,1,1,0,1,1,1,1,1,1
bad,185_9,179,1,1,1,1,0,1,1,1,1,1
bad,185_9,180,1,1,1,1,1,1,1,1,1,1
bad,185_9,181,1,0,1,1,1,1,1,1,1,0
bad,185_9,182,1,1,1,1,1,1,1,1,1,1
bad,185_9,183,1,1,1,1,1,1,1,1,1,1
bad,185_9,184,1,1,1,1,1,1,1,1,1,0
bad,185_9,185,1,0,1,1,1,1,1,1,1,1
bad,185_9,186,1,1,0,1,1,1,1,1,1,0
bad,185_9,187,1,1,0,1,1,0,1,1,0,0
bad,185_9,188,1,1,1,1,0,1,1,1,1,1
bad,185_9,189,0,0,1,0,0,0,1,1,1,0
bad,185_9,190,1,1,1,0,1,1,1,0,1,1
bad,185_9,191,1,1,1,1,1,1,1,1,1,1
bad,185_9,192,1,1,1,1,1,1,1,0,1,0
bad,185_9,193,1,1,1,1,0,1,1,1,0,1
bad,185_9,194,1,1,1,1,1,1,1,1,1,1
bad,185_9,195,1,1,0,1,1,1,1,1,1,1
bad,185_9,196,1,0,1,1,1,1,1,1,1,0
bad,185_9,197,1,1,1,1,0,0,1,1,1,0
bad,185_9,198,0,1,0,1,1,1,1,1,1,1
bad,185_9,199,1,1,1,1,0,1,1,1,1,1
bad,10_15,0,1,1,1,1,1,1,0,1,1,1
bad,10_15,1,1,1,1,1,1,1,1,1,1,1
bad,10_15,2,1,1,0,1,0,1,1,1,0,1
bad,10_15,3,1,1,1,1,1,1,1,1,1,1
bad,10_15,4,1,1,1,1,1,1,1,1,1,1
bad,10_15,5,1,1,1,1,0,1,1,1,0,0
bad,10_15,6,1,1,1,1,1,1,1,0,1,1
bad,10_15,7,1,1,1,0,1,1,1,1,0,1
bad,10_15,8,1,1,1,1,0,1,0,1,1,1
bad,10_15,9,0,1,1,1,0,1,1,1,1,1
bad,10_15,10,1,1,1,1,1,1,0,1,0,1
bad,10_15,11,1,1,1,0,1,1,0,1,1,1
bad,10_15,12,1,1,1,1,1,1,1,0,1,1
bad,10_15,13,1,1,0,1,1,1,1,0,1,1
bad,10_15,14,1,1,1,1,1,1,1,1,0,1
bad,10_15,15,1,1,0,0,1,1,1,0,0,1
bad,10_15,16,1,1,1,1,1,1,1,1,1,0
bad,10_15,17,0,1,1,1,1,1,1,1,1,1
bad,10_15,18,0,1,1,0,1,0,0,0,1,0
bad,10_15,19,1,1,1,1,1,1,1,1,1,0
bad,10_15,20,1,1,1,1,1,1,1,0,1,1
bad,10_15,21,1,1,1,1,1,1,1,1,1,1
bad,10_15,22,1,1,1,1,1,1,1,1,1,1
bad,10_15,23,0,1,1,1,1,1,1,1,1,1
bad,10_15,24,0,1,0,1,1,1,0,1,1,1
bad,10_15,25,1,1,1,1,1,1,1,1,1,1
bad,10_15,26,0,1,1,1,0,1,1,0,1,0
bad,10_15,27,1,1,1,1,0,1,1,1,0,1
bad,10_15,28,1,1,1,0,1,1,1,0,1,1
bad,10_15,29,1,1,1,1,1,1,1,1,1,1
bad,10_15,30,1,1,1,1,1,1,1,1,1,0
bad,10_15,31,0,1,1,1,1,1,1,1,0,1
bad,10_15,32,1,1,0,1,0,1,1,1,1,1
bad,10_15,33,1,1,1,1,0,1,0,1,1,1
bad,10_15,34,1,1,1,1,0,1,1,1,1,1
bad,10_15,35,1,1,1,0,1,1,1,1,1,0
bad,10_15,36,1,1,1,0,1,1,1,1,1,1
bad,10_15,37,1,1,1,1,1,1,1,1,1,1
bad,10_15,38,1,1,1,1,1,1,1,0,1,0
bad,10_15,39,1,1,1,0,1,1,1,1,1,0
bad,10_15,40,0,1,1,1,1,1,0,0,1,1
bad,10_15,41,0,1,1,0,1,1,1,1,1,0
bad,10_15,42,1,1,0,1,0,1,1,1,0,1
bad,10_15,43,1,1,1,0,0,1,1,1,1,1
bad,10_15,44,1,1,0,0,0,1,1,1,1,1
bad,10_15,45,1,1,0,1,1,1,1,1,1,0
bad,10_15,46,1,1,1,1,0,1,0,1,0,1
bad,10_15,47,1,0,0,1,1,1,0,1,1,1
bad,10_15,48,1,1,1,1,1,1,1,1,1,0
bad,10_15,49,1,1,0,1,1,1,1,1,1,1
bad,10_15,50,1,1,1,1,1,0,1,0,0,1
bad,10_15,51,1,1,0,1,0,1,1,0,0,1
bad,10_15,52,1,0,1,0,1,1,1,1,1,0
bad,10_15,53,1,1,0,0,1,1,1,0,1,1
bad,10_15,54,1,1,1,1,1,1,1,1,1,1
bad,10_15,55,0,1,1,1,1,1,1,1,0,1
bad,10_15,56,1,1,1,1,0,1,1,1,0,1
bad,10_15,57,0,1,1,1,1,1,1,1,0,1
bad,10_15,58,1,0,0,1,0,1,1,1,1,1
bad,10_15,59,1,1,0,1,1,1,1,1,1,1
bad,10_15,60,1,1,0,1,0,1,1,1,1,1
bad,10_15,61,1,1,1,0,0,1,1,0,1,1
bad,10_15,62,0,1,1,0,1,1,1,1,0,1
bad,10_15,63,1,0,1,0,1,1,1,1,0,1
bad,10_15,64,0,1,1,1,1,1,1,1,1,1
bad,10_15,65,1,1,1,0,1,1,1,0,1,1
bad,10_15,66,1,1,1,0,0,1,1,1,1,1
bad,10_15,67,0,0,1,1,1,1,1,1,1,1
bad,10_15,68,1,1,0,1,1,1,1,1,1,1
bad,10_15,69,1,1,1,1,0,1,1,0,1,0
bad,10_15,70,1,1,1,1,1,1,1,1,1,1
bad,10_15,71,1,1,1,1,1,1,1,1,1,1
bad,10_15,72,1,1,1,1,1,1,1,0,0,1
bad,10_15,73,1,1,1,1,0,1,1,1,1,1
bad,10_15,74,0,1,0,0,1,1,1,0,0,1
bad,10_15,75,1,0,1,1,0,1,1,1,0,1
bad,10_15,76,1,1,0,1,1,1,1,1,1,0
bad,10_15,77,1,0,1,1,1,1,1,1,1,0
bad,10_15,78,0,1,1,0,1,1,1,0,1,0
bad,10_15,79,1,1,1,1,1,1,1,1,1,1
bad,10_15,80,1,1,1,1,1,1,1,1,0,1
bad,10_15,81,1,1,1,1,1,1,1,1,1,1
bad,10_15,82,0,1,1,1,1,1,1,1,1,1
bad,10_15,83,1,1,1,0,1,1,1,1,1,0
bad,10_15,84,1,1,1,1,1,1,1,1,0,1
bad,10_15,85,0,1,1,1,1,1,1,1,1,1
bad,10_15,86,1,0,1,1,1,1,1,1,1,1
bad,10_15,87,1,1,1,0,1,1,1,1,0,1
bad,10_15,88,1,1,1,1,1,0,0,1,1,0
bad,10_15,89,1,1,1,1,1,1,1,1,1,1
bad,10_15,90,1,1,1,1,0,1,1,1,1,1
bad,10_15,91,1,1,1,1,1,1,1,1,1,1
bad,10_15,92,1,1,1,1,0,1,1,1,1,1
bad,10_15,93,1,0,1,1,0,1,1,0,0,0
bad,10_15,94,1,0,1,0,1,1,1,0,0,1
bad,10_15,95,1,1,1,1,1,1,1,1,1,0
bad,10_15,96,1,1,0,1,0,1,1,1,1,1
bad,10_15,97,1,0,1,1,1,1,1,1,1,1
bad,10_15,98,1,1,1,1,1,1,1,1,1,1
bad,10_15,99,1,0,1,1,0,1,1,0,1,1
bad,10_15,100,1,1,1,1,1,1,1,0,1,1
bad,10_15,101,1,1,1,1,1,1,1,1,1,1
bad,10_15,102,1,1,1,1,0,1,1,1,0,1
bad,10_15,103,1,1,1,1,1,1,1,1,1,0
bad,10_15,104,1,1,1,1,1,1,1,1,1,1
bad,10_15,105,1,1,1,1,0,1,0,1,1,1
bad,10_15,106,0,1,0,0,1,1,1,1,1,1
bad,10_15,107,1,1,1,1,1,1,0,1,1,1
bad,10_15,108,0,1,0,0,1,1,1,1,1,1
bad,10_15,109,1,1,0,0,1,1,1,1,0,1
bad,10_15,110,0,1,1,1,0,1,1,1,1,1
bad,10_15,111,1,1,1,1,1,1,0,1,1,0
bad,10_15,112,0,1,1,1,1,1,0,1,1,1
bad,10_15,113,1,1,0,1,0,1,1,1,0,1
bad,10_15,114,1,0,1,0,0,1,1,1,0,1
bad,10_15,115,0,1,1,1,1,1,1,1,1,1
bad,10_15,116,1,1,1,1,0,1,1,0,1,1
bad,10_15,117,1,1,1,1,1,1,1,1,1,0
bad,10_15,118,1,0,1,0,1,1,1,1,1,1
bad,10_15,119,1,1,1,1,1,1,1,0,0,1
bad,10_15,120,1,1,0,0,1,1,1,1,1,1
bad,10_15,121,1,0,1,1,1,1,0,1,1,1
bad,10_15,122,1,1,1,1,1,1,1,0,1,1
bad,10_15,123,1,1,0,0,0,1,1,1,1,1
bad,10_15,124,1,1,1,1,1,1,1,1,0,1
bad,10_15,125,1,1,0,1,1,1,1,0,1,1
bad,10_15,126,1,1,1,1,1,0,0,0,0,0
bad,10_15,127,1,1,0,1,0,1,1,1,0,1
bad,10_15,128,1,1,0,1,1,1,1,1,1,1
bad,10_15,129,0,1,1,1,0,0,1,0,1,1
bad,10_15,130,1,1,0,1,1,1,1,0,0,1
bad,10_15,131,1,1,0,0,1,1,1,1,1,1
bad,10_15,132,1,1,1,1,1,1,1,1,1,1
bad,10_15,133,1,1,1,1,1,1,1,1,1,1
bad,10_15,134,1,0,1,1,1,1,1,0,1,1
bad,10_15,135,1,1,0,1,1,1,1,1,1,1
bad,10_15,136,1,1,1,0,0,1,0,1,1,1
bad,10_15,137,1,1,1,1,1,1,1,1,1,1
bad,10_15,138,1,1,1,1,1,1,0,1,1,1
bad,10_15,139,1,0,1,1,1,1,0,1,0,1
bad,10_15,140,1,1,0,1,1,1,1,1,1,1
bad,10_15,141,1,1,1,0,1,1,1,1,1,1
bad,10_15,142,1,1,1,1,1,1,1,1,1,1
bad,10_15,143,1,1,1,0,1,1,1,1,1,1
bad,10_15,144,1,1,1,1,1,1,1,1,1,1
bad,10_15,145,1,0,1,1,1,1,1,1,1,1
bad,10_15,146,1,1,0,1,1,1,1,1,0,1
bad,10_15,147,1,1,0,1,1,1,0,0,1,1
bad,10_15,148,1,1,1,0,0,1,1,1,1,0
bad,10_15,149,1,1,0,1,0,1,1,1,0,0
bad,10_15,150,1,1,1,0,1,1,1,0,1,1
bad,10_15,151,1,1,1,1,1,1,1,0,1,0
bad,10_15,152,0,1,1,1,1,1,0,1,1,1
bad,10_15,153,1,1,1,1,1,1,1,1,0,1
bad,10_15,154,1,1,1,1,0,1,1,1,1,1
bad,10_15,155,1,1,1,0,1,1,1,1,1,1
bad,10_15,156,1,0,1,1,0,1,1,0,1,0
bad,10_15,157,1,1,1,1,1,1,1,1,1,1
bad,10_15,158,1,1,0,1,0,1,0,1,1,1
bad,10_15,159,1,1,1,1,1,1,1,1,1,0
bad,10_15,160,1,1,1,1,1,1,1,1,1,1
bad,10_15,161,1,1,0,1,1,1,1,1,1,1
bad,10_15,162,1,1,1,1,1,1,0,1,1,1
bad,10_15,163,1,1,1,1,1,1,0,1,0,1
bad,10_15,164,1,1,1,1,0,1,1,1,1,1
bad,10_15,165,1,1,1,0,1,1,1,1,1,1
bad,10_15,166,1,1,1,1,1,1,1,1,1,1
bad,10_15,167,1,0,1,1,0,1,1,1,1,1
bad,10_15,168,1,1,1,1,1,0,1,0,0,1
bad,10_15,169,1,1,0,1,1,1,1,0,1,0
bad,10_15,170,1,1,1,0,0,1,1,0,1,0
bad,10_15,171,1,1,1,1,1,1,1,0,1,1
bad,10_15,172,1,1,0,1,1,1,1,0,1,1
bad,10_15,173,1,1,1,1,1,1,1,1,1,1
bad,10_15,174,1,1,1,1,1,0,1,1,1,0
bad,10_15,175,1,1,1,1,1,1,1,1,1,1
bad,10_15,176,1,1,1,1,1,1,0,1,1,0
bad,10_15,177,1,1,1,0,0,1,1,1,1,1
bad,10_15,178,1,1,1,1,1,1,1,1,0,1
bad,10_15,179,1,1,0,0,0,1,1,1,1,1
bad,10_15,180,1,1,1,1,1,1,0,1,1,1
bad,10_15,181,1,1,1,1,1,0,0,1,1,0
bad,10_15,182,1,1,1,1,1,1,1,0,1,1
bad,10_15,183,1,1,1,1,1,1,0,1,1,1
bad,10_15,184,1,1,1,0,1,1,1,1,1,1
bad,10_15,185,1,1,1,1,0,1,1,1,1,1
bad,10_15,186,1,1,1,1,0,1,1,0,1,0
bad,10_15,187,0,1,1,1,1,1,1,1,1,1
bad,10_15,188,1,1,1,1,1,1,1,1,1,1
bad,10_15,189,1,1,1,1,1,1,1,0,0,0
bad,10_15,190,1,1,0,1,1,1,1,1,1,1
bad,10_15,191,1,1,1,0,1,0,1,1,0,1
bad,10_15,192,0,1,1,1,1,1,1,0,1,1
bad,10_15,193,1,0,1,1,0,1,1,1,1,0
bad,10_15,194,1,1,1,1,1,1,1,0,1,1
bad,10_15,195,1,1,1,1,0,0,1,1,1,1
bad,10_15,196,1,0,1,1,1,0,1,1,1,1
bad,10_15,197,1,1,1,1,1,1,1,1,1,1
bad,10_15,198,1,0,1,0,1,1,1,0,1,1
bad,10_15,199,1,1,1,1,1,1,1,0,1,0
bad,69_9,0,1,1,1,1,1,1,1,1,1,1
bad,69_9,1,1,1,1,1,1,1,1,0,1,1
bad,69_9,2,1,1,1,1,0,0,1,1,1,1
bad,69_9,3,1,1,1,1,1,1,1,1,1,1
bad,69_9,4,0,1,1,0,1,1,0,1,1,1
bad,69_9,5,1,1,1,1,0,1,0,1,0,1
bad,69_9,6,1,1,1,1,1,1,1,1,1,1
bad,69_9,7,1,1,1,1,1,1,1,1,1,1
bad,69_9,8,0,0,1,1,1,1,1,1,1,0
bad,69_9,9,0,1,1,1,0,1,1,1,1,1
bad,69_9,10,0,0,1,1,1,1,1,1,1,1
bad,69_9,11,0,0,1,1,1,1,1,1,1,1
bad,69_9,12,1,1,0,1,1,1,1,1,0,1
bad,69_9,13,1,1,1,1,1,1,1,1,1,1
bad,69_9,14,0,1,1,1,1,0,1,1,1,1
bad,69_9,15,1,1,1,1,1,0,0,0,1,1
bad,69_9,16,1,1,1,0,1,1,0,1,1,1
bad,69_9,17,1,1,0,0,0,1,0,1,0,1
bad,69_9,18,0,1,1,1,1,0,1,0,1,1
bad,69_9,19,0,1,1,1,0,1,0,1,1,1
bad,69_9,20,1,1,1,1,1,1,1,1,0,1
bad,69_9,21,0,1,1,1,1,1,1,1,0,1
bad,69_9,22,0,1,1,1,1,0,1,1,0,1
bad,69_9,23,1,1,1,1,1,1,1,1,1,1
bad,69_9,24,1,1,1,1,1,0,0,1,1,1
bad,69_9,25,0,1,1,1,0,1,1,0,1,1
bad,69_9,26,0,0,1,1,1,1,1,0,1,1
bad,69_9,27,0,1,1,1,1,1,0,0,1,1
bad,69_9,28,1,1,1,1,1,1,0,0,1,1
bad,69_9,29,1,1,1,1,1,1,0,1,0,1
bad,69_9,30,1,0,1,1,0,1,1,1,1,1
bad,69_9,31,0,0,0,1,1,1,1,1,1,1
bad,69_9,32,1,1,1,1,1,1,0,1,1,1
bad,69_9,33,1,1,1,1,1,1,0,1,1,1
bad,69_9,34,1,1,1,1,1,1,1,1,1,0
bad,69_9,35,1,1,0,1,1,1,1,0,1,1
bad,69_9,36,1,1,1,0,0,1,1,1,1,1
bad,69_9,37,1,1,1,1,1,1,1,1,0,1
bad,69_9,38,0,1,0,0,0,1,1,1,1,1
bad,69_9,39,1,0,1,0,1,1,1,1,1,1
bad,69_9,40,1,0,1,1,1,1,0,1,1,0
bad,69_9,41,1,0,1,1,1,1,1,1,1,1
bad,69_9,42,1,1,0,0,1,1,1,0,1,0
bad,69_9,43,1,1,0,1,0,1,1,1,0,1
bad,69_9,44,0,1,1,1,1,0,1,1,1,1
bad,69_9,45,1,1,1,1,1,1,1,1,1,1
bad,69_9,46,1,1,1,1,1,1,0,1,1,1
bad,69_9,47,1,0,1,1,1,1,1,1,1,1
bad,69_9,48,0,1,1,1,1,1,1,1,1,1
bad,69_9,49,0,0,1,1,1,1,1,1,1,1
bad,69_9,50,1,1,0,1,1,1,1,0,1,1
bad,69_9,51,0,1,1,0,1,1,1,1,1,0
bad,69_9,52,1,1,1,1,1,1,1,1,1,1
bad,69_9,53,1,1,0,1,0,1,1,1,1,0
bad,69_9,54,1,0,1,1,1,1,1,1,1,1
bad,69_9,55,1,1,1,1,1,1,0,1,1,1
bad,69_9,56,1,1,1,1,1,1,1,1,1,1
bad,69_9,57,1,0,1,0,1,1,1,1,1,1
bad,69_9,58,1,0,1,1,1,1,1,1,1,1
bad,69_9,59,1,1,1,1,1,1,1,1,0,1
bad,69_9,60,1,1,1,1,1,0,1,1,1,1
bad,69_9,61,1,1,1,1,1,1,1,1,0,1
bad,69_9,62,1,1,1,1,1,1,0,1,1,1
bad,69_9,63,1,1,1,1,1,1,0,1,1,1
bad,69_9,64,1,1,1,0,1,1,1,1,1,0
bad,69_9,65,1,1,0,1,1,1,1,1,1,1
bad,69_9,66,1,1,1,0,1,1,1,1,1,1
bad,69_9,67,1,1,1,0,0,1,1,1,1,1
bad,69_9,68,1,1,0,0,1,1,1,0,1,1
bad,69_9,69,1,1,0,1,1,1,1,1,1,0
bad,69_9,70,1,1,1,1,1,1,1,1,1,1
bad,69_9,71,1,1,1,1,0,1,0,1,1,1
bad,69_9,72,1,1,1,1,0,1,1,1,1,0
bad,69_9,73,1,1,1,0,1,1,1,1,0,1
bad,69_9,74,0,1,1,1,1,1,0,1,1,1
bad,69_9,75,1,1,1,1,1,1,1,1,1,1
bad,69_9,76,1,0,1,1,1,1,1,1,0,1
bad,69_9,77,1,1,1,1,1,0,0,1,1,1
bad,69_9,78,1,0,0,1,1,1,1,0,1,1
bad,69_9,79,1,1,1,1,1,1,1,1,1,1
bad,69_9,80,0,0,1,1,1,1,1,0,1,1
bad,69_9,81,0,1,1,1,1,1,1,1,1,1
bad,69_9,82,1,1,1,1,1,1,0,1,1,0
bad,69_9,83,1,1,1,1,0,1,1,1,1,1
bad,69_9,84,0,1,1,1,1,1,1,1,1,1
bad,69_9,85,0,1,1,1,1,0,1,1,1,1
bad,69_9,86,1,1,0,1,1,1,0,0,1,1
bad,69_9,87,1,1,0,1,1,1,0,1,0,1
bad,69_9,88,1,1,1,0,1,1,1,1,0,0
bad,69_9,89,0,1,1,0,0,1,1,1,1,1
bad,69_9,90,1,1,1,1,1,1,1,1,1,1
bad,69_9,91,1,1,1,1,1,1,1,1,1,0
bad,69_9,92,1,1,1,1,1,1,0,1,0,1
bad,69_9,93,0,1,1,1,1,1,1,1,1,1
bad,69_9,94,0,0,1,1,1,1,1,1,1,1
bad,69_9,95,1,1,1,1,1,1,0,0,1,0
bad,69_9,96,1,1,1,1,1,1,0,1,1,1
bad,69_9,97,1,1,0,0,0,1,1,1,1,1
bad,69_9,98,0,1,1,1,1,1,1,1,1,1
bad,69_9,99,0,1,1,1,1,1,1,0,1,1
bad,69_9,100,0,1,1,1,1,1,0,1,1,1
bad,69_9,101,1,1,1,1,0,1,1,0,0,1
bad,69_9,102,1,1,1,0,1,1,1,1,0,1
bad,69_9,103,1,1,1,1,0,0,1,1,1,1
bad,69_9,104,1,1,1,1,1,0,1,1,0,1
bad,69_9,105,1,1,1,0,1,1,0,1,1,1
bad,69_9,106,0,1,1,1,1,1,1,1,1,1
bad,69_9,107,1,1,1,1,1,1,1,1,1,1
bad,69_9,108,1,1,1,1,1,1,1,1,1,1
bad,69_9,109,1,1,1,1,1,1,1,1,1,0
bad,69_9,110,1,1,1,1,0,1,0,1,1,1
bad,69_9,111,1,1,1,1,1,1,0,1,1,1
bad,69_9,112,1,1,1,1,0,1,1,1,1,1
bad,69_9,113,1,1,1,1,1,1,0,0,0,1
bad,69_9,114,1,0,1,1,1,1,1,1,0,1
bad,69_9,115,0,1,1,1,1,1,1,1,1,1
bad,69_9,116,0,1,1,1,1,1,0,1,1,1
bad,69_9,117,1,1,1,1,0,1,1,1,0,1
bad,69_9,118,1,1,1,1,1,1,1,1,1,1
bad,69_9,119,1,1,0,0,1,1,1,1,1,1
bad,69_9,120,1,1,0,1,1,1,1,1,1,1
bad,69_9,121,1,1,1,0,0,1,1,1,1,1
bad,69_9,122,0,0,1,1,1,1,1,1,0,1
bad,69_9,123,0,1,1,1,1,1,1,1,1,1
bad,69_9,124,0,1,0,1,1,1,1,1,1,1
bad,69_9,125,0,0,1,1,1,1,0,1,0,1
bad,69_9,126,0,0,1,1,1,1,0,1,1,1
bad,69_9,127,0,1,1,1,1,1,0,1,0,1
bad,69_9,128,1,0,1,1,1,1,1,1,1,0
bad,69_9,129,1,1,1,1,1,1,0,1,0,1
bad,69_9,130,1,1,1,1,1,1,0,1,0,1
bad,69_9,131,0,1,0,1,1,1,0,1,1,1
bad,69_9,132,1,0,1,1,1,1,1,1,1,1
bad,69_9,133,0,1,0,1,1,1,1,1,1,1
bad,69_9,134,0,0,0,1,1,1,1,1,0,1
bad,69_9,135,1,0,1,1,1,1,1,1,0,1
bad,69_9,136,1,0,1,1,1,0,1,1,1,0
bad,69_9,137,1,0,1,1,1,1,1,1,1,1
bad,69_9,138,1,1,0,1,1,1,1,1,1,1
bad,69_9,139,1,1,1,1,1,0,1,1,1,1
bad,69_9,140,1,1,1,1,1,1,1,1,1,1
bad,69_9,141,0,0,1,1,1,1,1,1,1,1
bad,69_9,142,0,1,1,1,0,1,0,0,1,1
bad,69_9,143,0,1,1,1,1,1,1,1,1,1
bad,69_9,144,1,1,1,0,1,1,1,1,0,1
bad,69_9,145,1,1,1,0,0,1,1,1,1,1
bad,69_9,146,1,1,1,1,0,1,1,1,1,1
bad,69_9,147,1,0,1,1,1,1,1,1,0,1
bad,69_9,148,1,1,1,1,1,1,1,1,1,1
bad,69_9,149,1,1,1,1,0,1,1,1,1,0
bad,69_9,150,1,1,1,1,1,1,0,1,1,1
bad,69_9,151,1,1,1,1,0,1,1,0,1,1
bad,69_9,152,1,1,1,1,1,1,1,1,1,0
bad,69_9,153,1,1,1,1,0,1,1,1,1,1
bad,69_9,154,1,1,1,1,0,1,1,1,0,1
bad,69_9,155,0,0,1,1,1,1,0,1,1,1
bad,69_9,156,1,0,1,1,0,1,0,1,1,1
bad,69_9,157,1,1,1,1,1,1,1,1,1,1
bad,69_9,158,1,1,1,1,1,1,1,1,1,1
bad,69_9,159,1,1,1,0,1,1,1,1,0,1
bad,69_9,160,0,1,1,1,1,1,1,1,1,1
bad,69_9,161,0,1,1,1,1,0,1,1,1,0
bad,69_9,162,1,0,1,1,1,1,1,1,1,0
bad,69_9,163,1,1,1,1,1,1,0,1,0,1
bad,69_9,164,1,0,1,0,1,0,0,0,1,1
bad,69_9,165,1,1,1,1,1,1,0,1,1,1
bad,69_9,166,1,1,1,0,1,1,1,0,1,0
bad,69_9,167,0,1,1,1,1,1,0,0,0,1
bad,69_9,168,0,0,1,1,1,1,1,1,1,1
bad,69_9,169,0,1,1,1,1,1,0,1,0,1
bad,69_9,170,1,1,0,1,1,0,1,1,0,1
bad,69_9,171,1,1,1,1,1,1,1,1,1,1
bad,69_9,172,1,1,1,1,1,0,1,1,0,1
bad,69_9,173,0,1,1,1,0,1,1,0,0,1
bad,69_9,174,1,1,1,1,1,1,1,1,0,1
bad,69_9,175,1,1,1,1,1,1,0,1,1,1
bad,69_9,176,1,1,1,1,1,1,0,1,0,1
bad,69_9,177,1,0,1,1,1,1,1,1,1,1
bad,69_9,178,1,1,1,1,1,0,0,1,0,1
bad,69_9,179,1,1,0,1,1,1,1,1,0,1
bad,69_9,180,1,1,1,1,1,1,0,1,1,1
bad,69_9,181,1,1,1,1,1,1,0,1,1,1
bad,69_9,182,0,1,1,1,0,0,1,1,1,1
bad,69_9,183,0,1,1,1,1,1,0,1,1,1
bad,69_9,184,1,1,1,1,1,1,0,1,1,1
bad,69_9,185,0,1,1,1,1,0,1,0,0,1
bad,69_9,186,0,1,1,0,1,1,1,1,0,1
bad,69_9,187,1,0,1,1,1,1,1,1,0,1
bad,69_9,188,0,1,1,1,1,1,1,1,1,1
bad,69_9,189,1,1,1,1,1,1,1,1,0,1
bad,69_9,190,1,1,1,0,1,1,1,0,1,1
bad,69_9,191,1,1,1,1,1,1,1,1,0,0
bad,69_9,192,1,1,1,0,1,1,1,1,1,1
bad,69_9,193,1,1,1,1,1,1,0,1,1,1
bad,69_9,194,1,1,1,1,1,1,1,1,1,1
bad,69_9,195,0,1,1,0,1,1,1,1,1,1
bad,69_9,196,1,1,1,1,0,1,1,1,1,1
bad,69_9,197,1,1,1,1,1,1,1,1,1,1
bad,69_9,198,1,0,1,1,1,1,0,0,1,1
bad,69_9,199,1,1,1,1,1,1,1,1,1,1
bad,187_13,0,1,0,1,1,1,0,1,1,1,1
bad,187_13,1,1,1,1,1,0,1,1,1,1,1
bad,187_13,2,1,0,0,1,0,1,1,1,1,1
bad,187_13,3,1,0,1,1,1,1,1,1,0,1
bad,187_13,4,0,0,1,1,1,0,0,0,1,1
bad,187_13,5,1,1,1,1,1,1,1,1,1,1
bad,187_13,6,1,1,1,1,1,1,1,1,0,1
bad,187_13,7,1,1,1,1,1,1,1,1,0,1
bad,187_13,8,1,1,1,1,1,1,0,0,0,1
bad,187_13,9,0,0,1,1,1,1,0,1,0,1
bad,187_13,10,1,1,0,1,0,1,1,1,1,1
bad,187_13,11,1,1,1,1,1,1,1,1,1,1
bad,187_13,12,1,1,1,1,0,1,1,1,1,1
bad,187_13,13,0,0,0,1,1,1,1,1,1,1
bad,187_13,14,0,0,1,1,0,1,1,0,1,0
bad,187_13,15,1,1,1,1,0,1,1,1,1,1
bad,187_13,16,1,1,1,1,1,1,1,1,1,0
bad,187_13,17,1,1,1,1,0,1,1,1,1,1
bad,187_13,18,1,1,0,1,1,1,1,1,1,1
bad,187_13,19,1,1,1,1,1,1,0,1,1,1
bad,187_13,20,1,1,1,1,1,1,0,1,1,1
bad,187_13,21,0,1,1,1,1,1,1,0,1,1
bad,187_13,22,1,1,1,1,0,1,1,0,1,1
bad,187_13,23,0,0,0,1,1,1,0,1,1,1
bad,187_13,24,1,1,1,1,1,1,1,0,1,1
bad,187_13,25,1,1,1,1,1,1,1,1,1,1
bad,187_13,26,1,1,1,1,1,1,1,1,1,0
bad,187_13,27,1,1,0,1,1,1,0,0,0,1
bad,187_13,28,1,1,1,1,1,1,1,0,1,1
bad,187_13,29,1,0,0,1,1,0,1,1,1,1
bad,187_13,30,0,1,1,0,1,1,1,1,1,1
bad,187_13,31,1,0,1,1,1,0,1,1,1,1
bad,187_13,32,1,0,1,1,1,1,1,0,1,1
bad,187_13,33,1,1,1,1,1,0,0,1,1,0
bad,187_13,34,1,1,0,1,1,1,0,1,1,1
bad,187_13,35,1,1,0,1,1,1,1,1,1,1
bad,187_13,36,0,1,1,1,1,1,1,0,1,1
bad,187_13,37,1,1,1,1,1,1,1,1,1,0
bad,187_13,38,1,1,1,1,1,0,1,0,1,1
bad,187_13,39,1,1,1,1,1,1,0,1,1,1
bad,187_13,40,0,1,1,1,1,1,1,0,1,1
bad,187_13,41,1,1,1,1,1,1,1,1,1,0
bad,187_13,42,1,1,1,0,0,1,1,1,1,1
bad,187_13,43,1,0,0,0,1,1,0,1,1,1
bad,187_13,44,1,1,0,1,1,1,0,1,1,1
bad,187_13,45,1,1,1,0,1,1,1,1,1,1
